PostalCode,PhoneAreaCode
17166,03996
16230,03334
18258,03844
08491,03765
06724,034423
27386,04266
29356,05144
54552,06573
49448,05773
01561,035248
04509,034202
56332,02605
24398,04644
24864,04622
24235,04343
18184,038204
18209,038203
16230,033362
56754,02672
56656,02633
17099,03968
04668,03437
25576,04829
24616,04324
69434,06272
64753,06063
38465,05833
25821,04672
19249,038855
59969,02984
03205,035435
87757,08266
19386,038732
23948,038827
18258,03844
01561,035343
21514,0451
98599,036840
04895,035342
57614,02684
54518,06578
57539,02742
16278,033334
53572,02224
27305,04252
04643,034341
63486,06181
66892,06372
15370,033439
76646,07251
99955,036041
55758,06786
76891,06394
85567,08092
92436,09434
14822,033844
84079,08765
91590,09824
06528,034656
55767,06782
66904,06386
82380,08867
14778,033833
82515,08171
83052,08062
53539,02692
17159,039959
19412,038483
16928,033986
24582,04322
31033,05182
41379,02163
99869,036254
50321,02232
68782,06202
39240,039291
39624,039030
39517,039361
16928,03395
16845,033979
17039,039601
84405,08082
93164,09498
98673,036878
83346,08662
16833,033932
86564,08454
36452,036964
83362,08681
63925,09372
85649,08102
16259,033451
19372,038721
22946,04107
25541,04852
38154,05332
23883,04542
21524,04151
17509,038354
55606,06544
15749,033764
19071,038874
17326,039742
56814,02671
19217,038872
56288,06766
55270,06130
67308,06355
91088,09131
89347,08221
67742,06382
78585,07429
39517,039362
56290,06762
56357,06772
74532,07904
84172,08709
85656,08124
89290,07343
91592,09868
06642,034465
07389,036484
07751,036454
84428,08086
98743,036703
83371,08681
97320,09321
86675,09009
56823,02678
99638,036375
56340,06776
98693,03677
74722,06281
21514,04155
79256,07661
91186,09171
56130,02603
87474,08378
55491,06543
16818,033920
18249,038462
18320,038324
54608,06555
99438,03643
03253,035327
88637,07777
73569,07975
74249,07948
74249,07948
94533,09936
14547,033204
14823,033843
15345,033438
15518,033636
16928,03395
17209,039923
21244,04181
23911,04541
25712,04853
29690,05071
31710,05751
39579,039361
53567,02683
99762,03631
66500,06338
16928,03395
21481,04153
94124,08505
86807,08241
74579,07962
14641,033234
03229,035434
04895,035363
14793,033830
31675,05722
27333,04251
91054,09131
14793,033830
03205,03541
14913,033745
15377,033433
15848,033675
16230,03334
16945,033986
14715,033873
14715,033878
16845,033979
17440,03836
38372,05352
24782,04331
39291,039224
55469,0671
55257,06139
54610,06558
63654,06042
54426,06509
99869,03621
17398,039726
17440,038374
79426,07631
15859,033678
77815,07223
37339,036338
55767,06782
39264,039246
77830,07223
74424,07973
74426,07974
74523,0791
38835,039421
23845,04550
37127,05502
49685,04473
06869,034903
21782,04754
56859,06542
16928,03395
25355,0431
17166,03996
18276,03843
19089,038488
19217,038872
27412,04288
39345,039058
06895,034924
26831,04953
32257,05223
55626,06544
76891,06394
26831,04953
97494,09763
24794,04356
25767,04835
54597,06553
57299,02736
79683,07629
56593,02687
33142,02951
02979,035727
03096,035603
23769,04371
25712,04825
39288,03921
54646,06522
56843,06541
17094,039603
89331,08222
87545,08321
91593,09843
74523,0791
56659,02636
31303,05136
38272,05347
96138,09546
07616,036692
54472,06534
56332,02605
86977,08868
19348,038784
02979,035727
96152,09552
36151,06653
84489,08677
86666,08432
06648,034467
07907,036640
06804,034955
84508,08679
96224,09572
57632,02685
97724,09733
07356,036643
93133,09471
06184,0345
02979,035727
91595,09805
97496,09534
88483,07392
91790,09147
06636,034462
65558,06430
06295,034773
97775,09356
55595,06758
09217,03724
63927,09371
39517,039364
83329,08681
08538,037433
71576,07131
90559,09183
35099,06457
37318,036083
16775,033080
30938,05139
06667,03443
96154,09551
07806,036481
15537,03362
91596,09852
97705,09734
01906,035953
07422,036741
07570,036603
07819,036481
09629,037324
06647,034465
09235,03721
72393,07475
49459,05447
17089,03965
19348,038785
76835,06345
51399,02174
54673,06564
68642,06206
89349,08285
54424,06504
21709,04144
04895,035342
15328,033473
06926,035389
14715,033876
19417,038482
18528,03838
24866,04621
35418,06408
76891,06391
14547,033206
57612,02681
25719,04857
78266,07734
16816,03391
24398,04352
99198,0361
99198,0361
39624,039089
25761,04834
25761,04834
26969,04733
17209,039931
25572,04858
64572,06152
18230,038294
99439,036451
96155,09545
86647,08274
97244,09336
36419,036967
23936,03881
99628,036373
37359,036075
35510,06033
15913,035475
14715,03386
14778,033836
17392,03971
18246,038461
85114,08458
87740,08331
21614,04161
15913,035603
15913,035475
56237,02601
07586,036605
21781,04777
90556,09103
15926,03544
03205,03541
39240,039291
38547,05374
34379,05677
67829,06753
09337,037608
53424,02642
39359,039051
75365,07051
19067,03866
07774,036421
19246,038843
15913,035475
14822,033835
17094,039603
18195,038209
19217,038875
27632,04741
49692,04478
14548,033209
19217,038873
67316,06356
08325,037752
17291,039854
17219,039928
17237,039821
15326,033602
06618,036694
16306,033331
03229,035602
97355,09325
44575,02305
44577,02305
44579,02305
44581,02305
38889,03944
99887,036253
04758,034363
29221,05141
29223,05141
29225,05141
29227,05141
29229,05141
93413,09971
93466,09944
56379,06439
23992,038429
18292,038457
09111,0371
09112,0371
09113,0371
09114,0371
09116,0371
09117,0371
09119,0371
09120,0371
09122,0371
09123,0371
09125,0371
09126,0371
09127,0371
09128,0371
09130,0371
09131,0371
83339,08664
83256,08054
06386,034909
04720,034325
16230,033366
16909,033965
98547,036844
24799,04339
25693,04853
15806,033731
23948,038825
25593,04892
07907,036648
09322,037381
18233,038294
18239,038294
66978,06333
09236,037202
38678,05323
74389,07135
29459,05844
99718,03636
49661,04471
07407,036743
39517,03935
06869,034923
96450,09561
56812,02671
06449,039267
48653,02541
35091,06421
35091,06421
39326,039207
04680,034381
97903,09376
04680,034381
91598,09803
01612,035265
01738,035202
27243,04434
17094,03966
04680,034381
17258,039831
66497,06332
31863,05156
31091,05185
06408,034976
36219,05650
06369,034978
15898,033657
06369,034978
07751,036425
07751,036425
01462,0351
01462,0351
07985,036621
01640,03523
06869,034903
16259,033458
03042,0355
03044,0355
03046,0355
03048,0355
03050,0355
03051,0355
03052,0355
03053,0355
03054,0355
03055,0355
99326,03629
74564,07951
65558,06439
38312,05341
19071,038871
03205,035435
99330,03624
97993,07933
38162,05306
95473,09270
99831,036926
16306,033331
07557,036603
08451,03762
03246,035324
08147,037602
07924,03663
19089,03863
39517,039364
98673,03686
06628,034466
67744,06382
07613,036693
02681,03592
07318,03671
01920,035796
09474,037344
16278,033338
19322,038794
02733,035877
01728,0351
98744,036705
27472,04721
27474,04721
27476,04721
27478,04721
57567,02743
99428,03643
99439,036451
19406,038485
15806,03377
16818,033920
17129,039991
06888,03491
85221,08131
99974,036023
91462,09163
79875,07672
56340,06776
56340,06776
99100,036206
67273,06353
54649,06554
19294,038755
25899,04667
25578,04821
21368,05851
53949,02447
54636,06562
04774,034361
14793,033833
39579,03931
21368,05851
39326,039202
15827,033708
16928,033984
56348,06771
38170,05332
15366,03342
15936,035451
23747,04364
17166,039933
22946,04154
15864,033679
66994,06391
54689,06550
14806,033843
29413,039031
88718,07532
86653,09091
55595,06706
19071,038871
24635,04328
54689,06550
55278,06249
14913,033743
17166,039978
21483,04155
14624,03322
23996,038424
19357,038783
55765,06782
19357,038783
23996,038424
29416,039035
14822,033844
19417,038484
24361,04353
17309,039747
39539,039387
54413,06503
23738,04363
18196,038208
19374,03871
63874,06092
14715,033878
17291,039857
49401,05491
15299,033655
19273,038848
94526,0991
36326,06692
36326,06692
25554,04823
56472,02661
29472,05865
24351,04352
55432,06744
14797,03382
23824,04323
23948,038825
16321,03337
14828,033847
24229,04349
53520,02696
06493,039484
99837,036922
14913,033743
24329,04381
38461,05364
18236,038297
39649,039004
16259,033458
29451,05861
67814,06357
15754,033767
16775,033085
16866,033975
24867,04621
19348,038789
39245,039200
67125,06231
38855,039458
19273,038841
38836,039422
19357,038797
17498,038356
17419,038372
23883,04545
17159,039959
38871,03943
64283,06151
64285,06151
64287,06151
64289,06151
64291,06151
64293,06151
64295,06151
64297,06151
16818,033920
18581,038301
54552,06592
16818,033924
76848,06398
19372,038720
54689,06550
86453,08205
18320,03821
37586,05564
21521,04104
23942,038826
24589,04329
45711,02363
53547,02644
56589,02638
55566,06756
56412,02602
78083,07720
17291,039851
54550,06592
56132,02603
72356,07427
35232,06466
54673,06524
83368,08621
55442,06724
19217,038873
16833,033922
93152,09404
75392,07056
38836,039422
17291,039853
29386,05832
53426,02646
06295,034773
37627,05532
38835,039421
98744,036705
56237,02626
14550,033207
39264,039246
39599,039246
94469,0991
88693,07555
73326,07334
06686,034446
19300,038781
67146,06326
78586,07426
67742,06387
83739,08025
92364,09184
86738,09085
21717,04149
27446,04284
86489,08282
82041,089
78652,07420
73779,07153
33129,05250
22941,04532
06246,0345
04509,034202
66503,06336
19273,038841
31073,05187
57537,02682
25786,04802
27749,04221
27751,04221
27753,04221
27755,04221
25788,04803
19089,038488
54552,06573
19217,038872
16866,033977
01877,03594
39579,039365
17109,03998
15518,033636
39307,039348
73770,0711
85095,08466
78588,07424
86920,08243
38321,05337
14913,033741
08393,03764
66871,06381
54570,06594
17268,03987
54597,06554
91599,09855
79211,07666
39317,039349
38895,039453
37691,05273
19348,038793
36466,036964
99625,03635
53507,02643
56307,02689
56428,02602
76857,06345
24326,04526
57520,02743
17498,03834
19260,038848
26906,04963
14550,033207
55592,06753
31035,05182
06842,0340
06844,0340
06846,0340
06847,0340
06849,0340
56357,06776
19406,038488
16845,033974
26847,04957
39291,03921
32756,05231
32758,05231
32760,05231
97337,09324
72135,07157
76706,07247
79802,07742
72581,07123
73265,07021
88451,07354
18334,038228
38173,05333
39345,03904
39345,03904
54340,06507
04828,03425
06682,034443
54570,06599
93180,09498
37355,036076
54411,06504
86989,08862
14822,033748
21407,04131
16818,033922
09548,037368
04574,03433
55278,06133
18513,038334
54426,06504
55494,06764
49453,05445
57520,02747
55483,06763
55758,06784
14728,033235
38530,05373
91583,09868
56332,02607
64807,06071
06369,034979
15306,03346
15831,03379
36452,036966
86420,08238
99988,036024
17498,03834
23936,038822
54538,06574
18299,038455
31199,05121
25709,04851
56283,06747
69234,06222
67811,06361
37633,05534
34519,05633
34474,05694
17252,039833
56379,02604
55276,06133
15864,033677
99326,03629
55765,06782
31603,05775
15831,033762
49356,05441
73266,07023
83364,08662
01665,03521
76889,06340
16835,033933
56269,02689
54533,06572
18347,038226
54523,06508
01612,035267
54668,06523
29413,03902
06184,0345
91456,09161
86911,08807
19399,038736
99713,036330
89165,07347
90599,09824
37318,036082
84378,08565
06536,034658
14913,033747
91463,09161
92542,09671
92345,08464
56355,06772
78661,0741
36460,036963
87463,08374
83623,08027
66484,06338
06888,034922
63128,06074
37318,036087
98530,036846
98530,036846
35716,02774
65582,06432
55487,06763
35683,02771
35684,02771
35685,02771
35686,02771
35687,02771
35688,02771
35689,02771
35690,02771
55481,06763
66763,06831
89407,09071
98530,036846
76848,06392
54614,06553
37351,036075
38838,039425
25715,04855
84130,08731
97497,09382
98646,036873
24891,04623
91550,09851
86424,08292
49413,04443
19406,038485
46535,02064
46537,02064
46539,02064
55234,06735
99837,036922
36160,06657
14806,033846
01744,03504
87742,08267
67246,06238
89561,07327
03096,035606
49201,05421
06484,03946
56729,02656
97456,09721
02788,035843
67596,06244
91723,09834
07422,036741
07907,036648
09326,037382
09573,037382
09629,037324
07422,036741
66903,06386
71254,07156
18314,038231
06928,035384
39606,039089
19243,038853
19399,0385
18292,038457
39606,03937
75335,07083
04720,03431
15868,033671
09306,03737
14727,03386
03253,035322
03159,035600
01594,035268
04509,034202
02692,03591
04838,034244
24232,04303
07389,03647
04626,034495
06198,034607
01561,035240
04924,035341
01561,035240
04886,035365
06727,034441
99441,036454
39264,039248
07381,03647
54636,06568
54552,06595
54518,06508
39171,0391
19243,038852
79804,07751
95182,09281
07330,036731
01796,03501
54576,06593
01809,03529
06369,034976
37620,05533
56812,02671
21255,04182
49770,05962
39356,039061
06184,034602
15306,03346
17258,039820
15754,033767
55278,06733
18239,038295
26831,04959
39517,039364
16866,033977
03238,035329
21739,04163
24989,04636
15913,035471
16775,033082
04928,03533
06184,0345
91795,08422
24392,04641
99100,036206
91601,09868
39164,0391
19303,038758
56290,02605
04880,034223
06420,034691
03116,035602
04924,035341
19374,038728
78166,0771
93093,09403
86609,0906
36460,036963
38486,039008
23942,038827
06571,034672
97499,09528
66978,06333
73072,07162
32694,05265
23948,038825
23972,03841
23948,038825
16837,033923
09619,037320
84405,08081
01738,035055
07338,036734
96487,09561
97904,09392
37308,036082
41539,02133
41540,02133
41541,02133
41542,02133
72358,07427
91077,09134
06901,034927
99976,03601
56379,06439
06369,034979
07778,036427
39264,039242
65599,06436
07407,036742
36460,036963
07778,036427
67585,06733
99326,03629
72175,07455
83546,08073
99310,03628
56357,02604
24326,04526
39291,039225
04808,034262
89160,07348
06179,034636
72280,07443
15837,033704
26553,04933
16766,033055
26892,04963
24398,04644
25794,04803
24869,04627
25821,04671
25821,04672
55444,06724
76889,06343
67806,06361
01983,035753
56348,06774
56370,06486
53533,02693
55452,06721
39638,039058
38312,05337
46282,02362
46284,02362
46286,02362
56281,06747
44135,0231
44137,0231
44139,0231
44141,0231
44143,0231
44145,0231
44147,0231
44149,0231
44225,0231
44227,0231
44229,0231
44263,0231
44265,0231
44267,0231
44269,0231
44287,0231
44289,0231
44309,0231
44319,0231
44328,0231
44329,0231
44339,0231
44357,0231
44359,0231
44369,0231
44379,0231
44388,0231
27632,04742
27313,04234
74677,07937
07429,036730
06712,034425
01594,035268
06198,034607
69221,06221
16909,03394
27801,04433
72359,07427
56305,02684
03185,035609
94256,09945
07751,03641
07751,03641
39365,039293
73345,07335
21423,04177
25582,04893
25878,04881
07907,036648
19205,038871
15848,033672
15938,035453
31623,05024
27624,04704
16909,033966
37127,05502
18556,038391
49685,04473
04668,034386
06712,034424
04938,035365
07806,036484
09430,037341
49457,05445
03116,035602
06528,034656
18465,038320
49457,05445
53520,02691
16845,033970
18249,038450
19372,038721
23845,04550
09629,037324
03185,035601
38875,039455
63303,06103
84164,08733
57629,02666
76879,06348
56414,06435
39365,039293
19243,038852
54518,06578
56472,02661
54552,06595
67816,06357
04720,034325
07819,036481
25853,04673
19376,038729
17291,039857
48317,02508
49406,04246
18573,038306
01067,0351
01069,0351
01097,0351
01099,0351
01108,0351
01109,0351
01127,0351
01129,0351
01139,0351
01156,0351
01157,0351
01159,0351
01169,0351
01187,0351
01189,0351
01217,0351
01219,0351
01237,0351
01239,0351
01257,0351
01259,0351
01277,0351
01279,0351
01307,0351
01309,0351
01324,0351
01326,0351
01328,0351
21279,04186
14793,033830
17392,039727
16866,033976
03197,035607
39291,039225
35759,02775
03130,035605
27628,04746
19069,03867
07426,036738
01994,035754
21706,04143
04626,034491
07338,036737
06456,03473
57489,02761
19243,038853
06369,034979
07616,036692
06712,03441
08606,037421
06722,034425
38871,039452
39615,039386
23879,04542
39365,039293
15926,035456
06869,034903
03149,035694
03205,035433
03253,035327
04916,035362
23847,04501
17398,039726
55585,06755
17139,039957
54647,06565
67731,06301
21709,04144
67373,06232
56288,06746
37115,05527
93182,09473
31089,05185
47051,0203
47053,0203
47055,0203
47057,0203
47058,0203
47059,0203
47119,0203
47137,0203
47138,0203
47139,0203
47166,0203
47167,0203
47169,0203
47178,0203
47179,0203
47198,0203
47199,0203
47226,0203
47228,0203
47229,0203
47239,0203
47249,0203
47259,0203
47269,0203
47279,0203
48249,02594
19073,03869
18196,038208
53520,02695
56754,02672
56761,02653
78655,07403
27243,04244
25938,04683
26427,04971
66916,06373
19348,03876
54597,06558
87471,0831
89165,07347
77770,0781
78589,07424
78591,07464
52349,02421
52351,02421
52353,02421
52355,02421
73568,07176
88525,07371
76448,07245
73105,07164
88422,07582
93437,09973
15910,035472
08396,037609
83552,08075
02708,035872
56307,02684
89350,08222
01833,035026
91602,09856
04668,034386
39606,03937
66989,06336
40210,0211
40211,0211
40212,0211
40213,0211
40215,0211
40217,0211
40219,0211
40221,0211
40223,0211
40225,0211
40227,0211
40229,0211
40231,0211
40233,0211
40235,0211
40237,0211
40239,0211
40468,0211
40470,0211
40472,0211
40474,0211
40476,0211
40477,0211
40479,0211
40489,0211
40545,0211
40547,0211
40549,0211
40589,0211
40591,0211
40593,0211
40595,0211
40597,0211
40599,0211
40625,0211
40627,0211
40629,0211
40721,0211
